2IW6A 3.0 -1.0
4I3ZC -1.0 -1.0
4I3ZA -1.0 -1.0
1W98A -1.0 -1.0
4EORC 24.0 -1.0
4EORA 4.0 -1.0
6RIJC -1.0 -1.0
6RIJA -1.0 -1.0
1QMZC -1.0 -1.0
1QMZA -1.0 -1.0
1P5EC -1.0 -1.0
1P5EA -1.0 -1.0
5LMKA 2.0 -1.0
5L2WA -1.0 -1.0
6JGMA 15.0 15.0
6INLA 15.0 15.0
1GY3C -1.0 -1.0
1GY3A -1.0 -1.0
6GVAA 2.0 -1.0
2G9XC 24.0 -1.0
2G9XA -1.0 -1.0
3DOGC 30.0 -1.0
3DOGA 1.0 -1.0
3DDQC 31.0 -1.0
3DDQA 2.0 -1.0
3DDPC -1.0 -1.0
3DDPA -1.0 -1.0
2CCIC -1.0 -1.0
2CCIA -1.0 -1.0
2CCHC -1.0 -1.0
2CCHA -1.0 -1.0
6OQIA 9.0 -1.0
5UQ3A 4.0 -1.0
5UQ2A -1.0 -1.0
5UQ1C -1.0 -1.0
5UQ1A 6.0 -1.0
3QHWC -1.0 -1.0
3QHWA -1.0 -1.0
3QHRC -1.0 -1.0
3QHRA -1.0 -1.0
4EOMC 24.0 -1.0
4EOMA 2.0 -1.0
4MXZB 12.0 12.0
4MXZA 11.0 11.0
4MXYB 12.0 12.0
4MXYA 11.0 11.0
1OIYC -1.0 -1.0
1OIYA 3.0 -1.0
1OIUC 31.0 -1.0
1OIUA 3.0 -1.0
1OI9C -1.0 -1.0
1OI9A 1.0 -1.0
1OGUC 26.0 -1.0
1OGUA 3.0 -1.0
6GUFC -1.0 -1.0
6GUFA 3.0 -1.0
6GUEC 5.0 -1.0
6GUCC -1.0 -1.0
6GUCA 5.0 -1.0
6GUBC 5.0 -1.0
6GUBA 3.0 -1.0
4CFNC -1.0 -1.0
4CFNA 3.0 -1.0
4YOMB -1.0 -1.0
2WMBC 30.0 -1.0
2WMBA -1.0 -1.0
2WMAC 31.0 -1.0
2WMAA -1.0 -1.0
5OSJA 3.0 -1.0
5OO0A 7.0 -1.0
5NEVC -1.0 -1.0
5NEVA -1.0 -1.0
1H28C -1.0 -1.0
1H28A -1.0 -1.0
1H27C 5.0 -1.0
1H27A -1.0 -1.0
1H26C 29.0 -1.0
1H26A -1.0 -1.0
1H25C 15.0 -1.0
1H25A -1.0 -1.0
1H24C -1.0 -1.0
1H24A -1.0 -1.0
1H1SC -1.0 -1.0
1H1SA -1.0 -1.0
1H1RC -1.0 -1.0
1H1RA -1.0 -1.0
1H1QC -1.0 -1.0
1H1QA -1.0 -1.0
1H1PC -1.0 -1.0
1H1PA -1.0 -1.0
5CYIC -1.0 -1.0
5CYIA -1.0 -1.0
4CFXC -1.0 -1.0
4CFXA -1.0 -1.0
4CFWC -1.0 -1.0
4CFWA -1.0 -1.0
4CFMC 30.0 -1.0
4CFMA -1.0 -1.0
1YKRA -1.0 -1.0
1Y91A 7.0 5.0
1Y8YA 6.0 -1.0
2XNBA 2.0 -1.0
2XMYA 3.0 -1.0
2X1NC -1.0 -1.0
2X1NA -1.0 -1.0
2WHBC -1.0 -1.0
2WHBA -1.0 -1.0
2WFYC -1.0 -1.0
2WFYA -1.0 -1.0
2WEVC -1.0 -1.0
2WEVA -1.0 -1.0
1WCCA 11.0 11.0
3WBLA 9.0 9.0
2W1HA 11.0 11.0
2W05A 13.0 13.0
1W0XC 11.0 11.0
1VYZA 11.0 8.0
2VU3A 9.0 4.0
2VTTA 15.0 15.0
2VTSA 8.0 8.0
2VTRA 8.0 -1.0
2VTQA 15.0 15.0
2VTPA 9.0 9.0
2VTOA 8.0 8.0
2VTNA 16.0 16.0
2VTMA 8.0 -1.0
2VTLA 8.0 -1.0
2VTJA 13.0 13.0
2VTIA 10.0 10.0
2VTHA 11.0 11.0
2VTAA 11.0 11.0
2V22C -1.0 -1.0
2V22A -1.0 -1.0
2V0DA 6.0 -1.0
2UZOA 6.0 -1.0
2UZNA 10.0 10.0
2UZLC -1.0 -1.0
2UZLA -1.0 -1.0
2UZEC -1.0 -1.0
2UZEA -1.0 -1.0
2UZDC -1.0 -1.0
2UZDA -1.0 -1.0
2UZBC -1.0 -1.0
2UZBA -1.0 -1.0
3UNKA 3.0 -1.0
3UNJA 4.0 -1.0
3ULIA 7.0 7.0
3TIZA 4.0 -1.0
3TIYA 4.0 -1.0
3TI1A 4.0 -1.0
3S2PA 11.0 11.0
4RJ3A 7.0 -1.0
1R78A 16.0 16.0
2R64A 11.0 11.0
1PYEA 16.0 16.0
1PXPA 4.0 -1.0
1PXOA 4.0 -1.0
1PXNA 4.0 -1.0
1PXMA 8.0 -1.0
1PXLA 8.0 -1.0
1PXKA 8.0 -1.0
1PXJA 4.0 -1.0
1PXIA 4.0 -1.0
1PW2A 4.0 -1.0
1PF8A -1.0 -1.0
6P3WC -1.0 -1.0
6P3WA -1.0 -1.0
1P2AA 14.0 14.0
1OL2C -1.0 -1.0
1OL2A -1.0 -1.0
1OL1C -1.0 -1.0
1OL1A -1.0 -1.0
1OKWC -1.0 -1.0
1OKWA -1.0 -1.0
1OKVC 0.0 -1.0
1OKVA -1.0 -1.0
3NS9A 7.0 -1.0
4LYNA 11.0 11.0
3LFSA 8.0 -1.0
3LFQA 9.0 -1.0
3LFNA 9.0 9.0
3LE6A 9.0 -1.0
1KE9A 10.0 10.0
1KE8A 9.0 9.0
1KE7A 10.0 10.0
1KE6A 11.0 11.0
1KE5A 10.0 10.0
4KD1A -1.0 -1.0
1JVPP 10.0 10.0
1JSVA 10.0 -1.0
1JSUA -1.0 -1.0
1JSTC -1.0 -1.0
1JSTA -1.0 -1.0
5JQ8A 9.0 9.0
5JQ5A 9.0 -1.0
2J9MA 15.0 15.0
4II5C -1.0 -1.0
4II5A -1.0 -1.0
5IF1C -1.0 -1.0
5IF1A -1.0 -1.0
5IEYA 7.0 7.0
5IEXA 8.0 8.0
5IEVA 9.0 9.0
2I40C -1.0 -1.0
2I40A 3.0 3.0
1HCLA 4.0 -1.0
1HCKA 4.0 -1.0
1H0WA 8.0 8.0
1H0VA 7.0 3.0
1H01A 9.0 -1.0
1GIHA 14.0 14.0
1G5SA 14.0 14.0
3FZ1A 7.0 7.0
4FX3C -1.0 -1.0
4FX3A -1.0 -1.0
2FVDA 12.0 2.0
1FVVC -1.0 -1.0
1FVVA -1.0 -1.0
1FVTA 9.0 9.0
1FQ1B -1.0 -1.0
5FP6A 16.0 16.0
5FP5A 16.0 16.0
1FINC -1.0 -1.0
1FINA -1.0 -1.0
3F5XC -1.0 -1.0
3F5XA 1.0 -1.0
1F5QC 4.0 -1.0
1F5QA 2.0 -1.0
2EXMA -1.0 -1.0
3EOCC 3.0 -1.0
3EOCA 3.0 -1.0
3EJ1C 3.0 -1.0
3EJ1A 3.0 -1.0
3EIDC 4.0 2.0
3EIDA 3.0 2.0
2DUVA 13.0 13.0
1DM2A 15.0 15.0
1DI8A 9.0 9.0
5D1JA 17.0 17.0
4D1ZA 17.0 17.0
4D1XA 11.0 11.0
2CLXA 5.0 -1.0
1CKPA 11.0 11.0
2CJMC -1.0 -1.0
2CJMA 5.0 -1.0
2C6TC -1.0 -1.0
2C6TA -1.0 -1.0
2C6OA 6.0 -1.0
2C6MA 6.0 -1.0
2C6LA 7.0 -1.0
2C6KA 6.0 -1.0
2C6IA 6.0 -1.0
2C69A 6.0 -1.0
2C68A 6.0 -1.0
2C5YA 7.0 -1.0
2C5XC -1.0 -1.0
2C5XA -1.0 -1.0
2C5VC -1.0 -1.0
2C5VA -1.0 -1.0
2C5OC -1.0 -1.0
2C5OA -1.0 -1.0
2C5NC -1.0 -1.0
2C5NA -1.0 -1.0
1BUHA 7.0 -1.0
2BTSA 15.0 15.0
2BTRA 12.0 12.0
2BHHA 15.0 15.0
2BHEA 15.0 15.0
4BGHA 14.0 14.0
2B55A 15.0 15.0
2B54A -1.0 -1.0
2B53A -1.0 -1.0
2B52A 11.0 11.0
1AQ1A 13.0 13.0
5ANOA 11.0 11.0
5ANKA 12.0 12.0
5ANJA 5.0 5.0
5ANIA 9.0 8.0
5ANGA 14.0 14.0
5ANEA 4.0 -1.0
5ANDA 11.0 11.0
2A4LA 12.0 -1.0
2A0CX 4.0 -1.0
1W8CA 7.0 -1.0
2W17A 13.0 13.0
2W06A 9.0 9.0
2VV9A 13.0 13.0
1V1KA 12.0 12.0
1URWA 11.0 11.0
3SW7A 13.0 13.0
3SW4A 10.0 10.0
2R3RA 7.0 -1.0
2R3QA 9.0 -1.0
2R3PA 7.0 -1.0
2R3OA 7.0 -1.0
2R3NA 13.0 13.0
2R3MA 9.0 9.0
2R3LA 13.0 13.0
2R3KA 10.0 10.0
2R3JA 9.0 9.0
2R3IA 7.0 -1.0
2R3HA 7.0 -1.0
2R3GA 9.0 -1.0
2R3FA 7.0 -1.0
1OIRA 9.0 -1.0
1OIQA 16.0 16.0
4NJ3A 11.0 11.0
3IGGA 8.0 -1.0
3IG7A 12.0 12.0
1H08A 8.0 7.0
1H07A 7.0 4.0
1H00A 10.0 10.0
1GZ8A 7.0 -1.0
4FKWA 13.0 13.0
4FKVA 11.0 11.0
4FKUA 5.0 -1.0
4FKTA 9.0 9.0
4FKSA 12.0 12.0
4FKRA 9.0 9.0
4FKQA 9.0 9.0
4FKPA 10.0 10.0
4FKOA 7.0 -1.0
4FKLA 7.0 -1.0
4FKJA 11.0 11.0
4FKIA 8.0 3.0
4FKGA 9.0 3.0
4EK8A 9.0 9.0
4EK6A 10.0 10.0
4EK5A 9.0 -1.0
4EK4A 9.0 -1.0
4EK3A 8.0 -1.0
1E1XA 8.0 -1.0
1E1VA 8.0 -1.0
4BZDA 14.0 14.0
1B39A 8.0 -1.0
1B38A 8.0 -1.0
4ACMA 12.0 12.0
5A14A 10.0 10.0
4EOSC -1.0 -1.0
4EOSA 3.0 -1.0
2DQ7X -1.0 -1.0
6WLYA -1.0 -1.0
6WLXA -1.0 -1.0
5UPKB -1.0 -1.0
4JDIA -1.0 -1.0
4JDHA -1.0 -1.0
4FIJA -1.0 -1.0
4FIIA -1.0 -1.0
4FIHA -1.0 -1.0
4FIGB -1.0 -1.0
4FIGA -1.0 -1.0
4FIFB -1.0 -1.0
4FIFA -1.0 -1.0
4EOQC 24.0 -1.0
4EOQA 3.0 -1.0
4BCQC 2.0 -1.0
4BCQA 5.0 -1.0
4BCMC -1.0 -1.0
4BCMA 3.0 -1.0
3GGFB 10.0 10.0
3GGFA 9.0 9.0
2XIKA 1.0 -1.0
2I0EB -1.0 -1.0
2I0EA -1.0 -1.0
4MXOB 12.0 12.0
4MXOA 11.0 11.0
6ATEA 2.0 -1.0
4CFVC 30.0 -1.0
4CFVA -1.0 -1.0
4CFUC 26.0 -1.0
4CFUA 2.0 -1.0
2H8HA -1.0 -1.0
4E93A 14.0 14.0
3CD3A 4.0 -1.0
3CBLA -1.0 -1.0
3BKBA -1.0 -1.0
6Q4GA 10.0 10.0
1YI6B -1.0 -1.0
1YI6A -1.0 -1.0
6E6EH 12.0 12.0
6E6EG 12.0 12.0
6E6EF 10.0 10.0
6E6EE 10.0 10.0
6E6ED 10.0 10.0
6E6EC 10.0 10.0
6E6EB 10.0 10.0
6E6EA 10.0 10.0
2BDJA 11.0 11.0
2BDFB 9.0 9.0
2BDFA 11.0 11.0
4JDKA -1.0 -1.0
4JDJA -1.0 -1.0
2J90B 4.0 -1.0
2J90A 9.0 9.0
3SQQA 6.0 6.0
3S1HA 13.0 13.0
3S0OA 3.0 2.0
3S00A 4.0 -1.0
3RZBA 8.0 8.0
3RPYA 13.0 13.0
3RPVA 4.0 -1.0
3RPRA 8.0 8.0
3RPOA 4.0 -1.0
3ROYA 4.0 -1.0
3RNIA 4.0 -1.0
3RMFA 13.0 13.0
3RM7A 4.0 -1.0
3RM6A 4.0 -1.0
3RKBA 4.0 -1.0
3RK9A 4.0 -1.0
3RK7A 4.0 -1.0
3RK5A 4.0 -1.0
3RJCA 4.0 -1.0
3RALA 13.0 13.0
3RAKA 13.0 13.0
3RAIA 4.0 -1.0
3RAHA 8.0 8.0
3R9OA 8.0 8.0
3R9NA 8.0 8.0
3R9HA 4.0 -1.0
3R9DA 4.0 -1.0
3R8ZA 4.0 4.0
3R8VA 4.0 -1.0
3R8UA 4.0 -1.0
3R8PA 4.0 -1.0
3R8MA 8.0 8.0
3R8LA 4.0 -1.0
3R83A 4.0 -1.0
3R7YA 4.0 -1.0
3R7VA 4.0 -1.0
3R7UA 8.0 8.0
3R7IA 8.0 8.0
3R7EA 4.0 -1.0
3R73A 4.0 -1.0
3R71A 4.0 -1.0
3R6XA 4.0 -1.0
3R28A 4.0 -1.0
3R1YA 4.0 -1.0
3R1SA 4.0 -1.0
3R1QA 4.0 -1.0
3QZIA 4.0 -1.0
3QZHA 4.0 -1.0
3QZGA 4.0 -1.0
3QZFA 4.0 -1.0
3QXPA 4.0 -1.0
3QXOA 4.0 -1.0
3QX4A 4.0 -1.0
3QX2A 4.0 -1.0
3QWKA 4.0 -1.0
3QWJA 4.0 -1.0
3QU0A 4.0 -1.0
3QTZA 4.0 -1.0
3QTXA 4.0 -1.0
3QTWA 4.0 -1.0
3QTUA 4.0 -1.0
3QTSA 8.0 8.0
3QTRA 8.0 8.0
3QTQA 4.0 -1.0
3QRUA 3.0 -1.0
3QRTA 4.0 -1.0
3QQLA 4.0 -1.0
3QQKA 4.0 -1.0
3QQJA 4.0 -1.0
3QQHA 4.0 -1.0
3QQGA 4.0 -1.0
3QQFA 4.0 -1.0
3QL8A 4.0 -1.0
6Q4KA 7.0 -1.0
6Q4JA 8.0 2.0
6Q4HA 6.0 2.0
6Q4FA 7.0 -1.0
6Q4EA 8.0 8.0
6Q4DA 7.0 -1.0
6Q4CA 7.0 -1.0
6Q4BA 7.0 -1.0
6Q4AA 6.0 -1.0
6Q49A 6.0 5.0
6Q48A 8.0 8.0
6Q3FA 9.0 -1.0
6Q3CA 8.0 -1.0
6Q3BA 8.0 8.0
3PY1A -1.0 -1.0
3PY0A 4.0 -1.0
3PXZA -1.0 -1.0
3PXYA 4.0 -1.0
3PXRA 4.0 -1.0
3PXQA 4.0 -1.0
3PXFA -1.0 -1.0
5MHQA 9.0 -1.0
6GUKA 10.0 10.0
6GUHA 8.0 8.0
4GCJA -1.0 -1.0
4EZ7A -1.0 -1.0
4EZ3A 4.0 -1.0
4ERWA 5.0 -1.0
1OITA 11.0 11.0
6FD3A -1.0 -1.0
1YOLB 20.0 20.0
1YOLA 20.0 20.0
4MXXB 16.0 16.0
4MXXA 11.0 11.0
4K11A -1.0 -1.0
6Q4IA 7.0 3.0
1KSWA -1.0 -1.0
4YNZB 12.0 12.0
4YNZA 11.0 11.0
5VJAD 5.0 -1.0
5VJAC 3.0 -1.0
5VJAB 6.0 -1.0
5VJAA 5.0 -1.0
3BQRA 3.0 3.0
3BHYA 8.0 8.0
5A6OB 5.0 5.0
5A6OA 5.0 5.0
5A6NB 5.0 5.0
5A6NA -1.0 -1.0
2WXVC -1.0 -1.0
2WXVA -1.0 -1.0
2WPAC -1.0 -1.0
2WPAA -1.0 -1.0
2WIPC 5.0 -1.0
2WIPA 5.0 -1.0
2WIHC -1.0 -1.0
2WIHA -1.0 -1.0
1VYWC -1.0 -1.0
1VYWA -1.0 -1.0
2C4GC -1.0 -1.0
2C4GA -1.0 -1.0
2BPMC -1.0 -1.0
2BPMA -1.0 -1.0
2BKZC -1.0 -1.0
2BKZA -1.0 -1.0
1GIJA 14.0 14.0
1GIIA 11.0 11.0
2DS1A 8.0 -1.0
2IW8C 31.0 -1.0
2IW8A -1.0 -1.0
4I6HA -1.0 -1.0
4I6FA -1.0 -1.0
4I6BA -1.0 -1.0
4I5PA -1.0 -1.0
4I5MA 11.0 11.0
3SOAA 2.0 -1.0
6AO5A 12.0 12.0
6JMFA -1.0 -1.0
4LGDD -1.0 -1.0
4LGDC 7.0 -1.0
4LGDB -1.0 -1.0
4LGDA -1.0 -1.0
1YRPB -1.0 -1.0
1YRPA -1.0 -1.0
5VEFA -1.0 -1.0
5VEEA -1.0 -1.0
5VEDA -1.0 -1.0
1YOMB 18.0 18.0
1YOMA 19.0 19.0
1YOJB 19.0 19.0
1YOJA 21.0 -1.0
5LOHB 562.0 562.0
5LOHA 15.0 14.0
4ZTHA 11.0 11.0
4R3CA 13.0 13.0
4FA2A 11.0 11.0
4F9YA 10.0 10.0
4F9WA 12.0 12.0
4EWQA 2.0 2.0
2R5TA 13.0 -1.0
3HDNA 13.0 -1.0
3HDMA 13.0 -1.0
4ZLOB 8.0 -1.0
4ZLOA 9.0 9.0
4ZJJD 4.0 4.0
4ZJJC 7.0 7.0
4ZJJB 7.0 7.0
4ZJJA 7.0 7.0
4ZJID 5.0 3.0
4ZJIC 5.0 5.0
4ZJIB 6.0 6.0
4ZJIA 6.0 6.0
6C0TA -1.0 -1.0
6BG2D -1.0 -1.0
6BG2A -1.0 -1.0
6BG2B -1.0 -1.0
6BG2C -1.0 -1.0
6BDLB -1.0 -1.0
6BDLA -1.0 -1.0
6YLKA 8.0 -1.0
6YL6A -1.0 -1.0
6YL1A 8.0 8.0
5OSMA 8.0 -1.0
5OO3A 7.0 -1.0
5OO1A 17.0 17.0
4FZFB 2.0 -1.0
4FZDB 6.0 6.0
4FZAB -1.0 -1.0
3ZFXI 14.0 14.0
3ZFXH 14.0 14.0
3ZFXG 18.0 18.0
3ZFXF 18.0 18.0
3ZFXE 14.0 14.0
3ZFXD 13.0 13.0
3ZFXC 19.0 19.0
3ZFXB 18.0 18.0
3ZFXA 13.0 13.0
2Y7JD 3.0 -1.0
2Y7JC -1.0 -1.0
2Y7JB 3.0 -1.0
2Y7JA -1.0 -1.0
4CT2A 5.0 -1.0
4CT1A -1.0 -1.0
5TA8A -1.0 -1.0
5TA6A -1.0 -1.0
4NZWB 14.0 14.0
2RKUA -1.0 -1.0
4YMJB 17.0 17.0
4YMJA 17.0 17.0
3VS7B 15.0 15.0
3VS7A 14.0 14.0
3VS6B 12.0 12.0
3VS6A 12.0 12.0
3VS5B 13.0 13.0
3VS5A 13.0 13.0
3VS4B 12.0 12.0
3VS4A 11.0 11.0
3VS3B 10.0 10.0
3VS3A 12.0 12.0
3VS2B 13.0 13.0
3VS2A 13.0 13.0
3VS1B 13.0 13.0
3VS1A 13.0 13.0
3VS0B 13.0 13.0
3VS0A 13.0 13.0
3VRZB 12.0 12.0
3VRZA 13.0 13.0
3VRYB 12.0 12.0
3VRYA 12.0 12.0
1QCFA -1.0 -1.0
4LUEB 13.0 13.0
4LUEA 13.0 13.0
4LUDB 13.0 13.0
4LUDA 13.0 13.0
5H0HA -1.0 -1.0
5H0GA -1.0 -1.0
5H0EA -1.0 -1.0
5H0BA -1.0 -1.0
5H09A -1.0 -1.0
2C0TB 13.0 13.0
2C0TA 13.0 13.0
2C0OB 13.0 13.0
2C0OA 13.0 13.0
2C0IB 13.0 13.0
2C0IA 13.0 13.0
3PFQA -1.0 -1.0
2YACA -1.0 -1.0
3KB7A -1.0 -1.0
4A4OA -1.0 -1.0
4A4LA -1.0 -1.0
2Y0AA -1.0 -1.0
4UV0A -1.0 -1.0
2V5QB -1.0 -1.0
2V5QA -1.0 -1.0
4J53A -1.0 -1.0
4J52A -1.0 -1.0
4AOJC 16.0 16.0
4AOJB 19.0 19.0
4AOJA 16.0 16.0
6DKIA 12.0 4.0
6DKGA 12.0 5.0
6DKBA 13.0 6.0
6D20A 11.0 2.0
6D1ZA 12.0 4.0
6D1YA 9.0 4.0
3BYMA -1.0 -1.0
4B4LA -1.0 -1.0
2REIA 19.0 19.0
3DKOA 20.0 20.0
3ZXTD 11.0 10.0
3ZXTC 11.0 11.0
3ZXTB 10.0 10.0
3ZXTA 12.0 12.0
2YAKA -1.0 -1.0
2Y4PD 11.0 11.0
2Y4PC 10.0 10.0
2Y4PB 18.0 11.0
2Y4PA 10.0 10.0
2XZSB 6.0 -1.0
2XZSA 3.0 -1.0
3BYUA 15.0 15.0
3BYSA 17.0 17.0
3V5QB 18.0 18.0
3V5QA 18.0 18.0
2W4KA -1.0 -1.0
4TL0A -1.0 -1.0
6BSDA 17.0 2.0
6BRJA 20.0 -1.0
2OF4A -1.0 -1.0
2OF2A -1.0 -1.0
3LCKA -1.0 -1.0
3BYOA -1.0 -1.0
3TT0B 17.0 17.0
3TT0A -1.0 -1.0
4YPSA 3.0 3.0
4YNEA 5.0 5.0
6J5LA 4.0 4.0
2OG8B 16.0 16.0
2OG8A 17.0 17.0
2XUUA -1.0 -1.0
3A4OX 9.0 9.0
4F0IB -1.0 -1.0
4F0IA 4.0 -1.0
6IN4A 8.0 -1.0
5AV4A 2.0 -1.0
5AV3A 1.0 -1.0
5AV2A 1.0 -1.0
5AV1A 1.0 -1.0
5AV0A 1.0 -1.0
5AUZA 2.0 -1.0
5AUYA 1.0 -1.0
5AUXA 1.0 -1.0
5AUWA 2.0 -1.0
5AUVA 1.0 -1.0
5AUUA 2.0 -1.0
5AUTA 2.0 -1.0
6AARA 7.0 -1.0
6FHAA -1.0 -1.0
5H3QA 6.0 -1.0
5JZNB 3.0 -1.0
5JZNA 2.0 -1.0
2VWID 9.0 9.0
2VWIC 8.0 5.0
2VWIB 12.0 12.0
2VWIA 16.0 15.0
2OFUA -1.0 -1.0
2W4JA -1.0 -1.0
6QMOA -1.0 -1.0
6NSPA 3.0 -1.0
4EBWA 15.0 15.0
4EBVA 15.0 15.0
3PWYA 8.0 8.0
6GQJB 68.0 -1.0
6GQJA 67.0 -1.0
6IQNB 18.0 18.0
6IQNA 8.0 8.0
5JZJB 6.0 -1.0
5JZJA 4.0 -1.0
4TXCA -1.0 -1.0
2X0GA -1.0 -1.0
1WVYA -1.0 -1.0
1WVXA -1.0 -1.0
1WVWA -1.0 -1.0
2OFVB 11.0 11.0
2OFVA 17.0 17.0
3B2WA 2.0 2.0
4GT5A 3.0 -1.0
6D22A -1.0 -1.0
6FHBA -1.0 -1.0
5JFXA 18.0 18.0
5JFWA 18.0 18.0
5JFVA 18.0 18.0
5JFSA 18.0 18.0
6DKWB 16.0 16.0
6DKWA 18.0 18.0
1P4FA 7.0 -1.0
2W4OA 16.0 16.0
6QN4A -1.0 -1.0
3OTUA 5.0 5.0
3ORZD 8.0 8.0
3ORZC 9.0 9.0
3ORZB 8.0 8.0
3ORZA 9.0 9.0
3ORXH 10.0 10.0
3ORXG 10.0 10.0
3ORXF 10.0 10.0
3ORXE 10.0 10.0
3ORXD 1.0 1.0
3ORXC 1.0 1.0
3ORXB 2.0 2.0
3ORXA 1.0 1.0
4PF4A -1.0 -1.0
2QODA 21.0 21.0
4YPDA -1.0 -1.0
4YO4A -1.0 -1.0
1JKTB -1.0 -1.0
1JKTA -1.0 -1.0
1JKSA -1.0 -1.0
1JKLA -1.0 -1.0
1JKKA -1.0 -1.0
1IG1A -1.0 -1.0
3F5GA 0.0 -1.0
3EHAA 1.0 -1.0
3EH9A 1.0 -1.0
4AT5A 5.0 -1.0
4AT4A 4.0 -1.0
4AT3A 4.0 2.0
4ASZA 4.0 -1.0
3F5UA -1.0 -1.0
6XVBB -1.0 -1.0
6XVBA -1.0 -1.0
6XVAB -1.0 -1.0
6XVAA -1.0 -1.0
6XV9B -1.0 -1.0
6XV9A -1.0 -1.0
6GQMB 67.0 -1.0
6GQMA 66.0 -1.0
6GQLB 69.0 -1.0
6GQLA 66.0 -1.0
6GQKB -1.0 -1.0
6GQKA -1.0 -1.0
5AM7B 10.0 5.0
5AM7A 10.0 -1.0
3DGKA -1.0 -1.0
3DFCB -1.0 -1.0
7JNTH 4.0 -1.0
7JNTG 3.0 3.0
7JNTF 4.0 -1.0
7JNTE 4.0 4.0
7JNTD 15.0 15.0
7JNTC 4.0 4.0
7JNTB 8.0 8.0
7JNTA 6.0 6.0
3FY2A 10.0 10.0
3FXXA 9.0 9.0
4Q9SA 19.0 19.0
1MP8A 19.0 19.0
4I4FA 14.0 14.0
4I4EA 18.0 18.0
3KXZA -1.0 -1.0
4ZY6B 8.0 8.0
4ZY6A 6.0 -1.0
4ZY5B 1.0 -1.0
4ZY5A 5.0 -1.0
4ZY4B 1.0 -1.0
4ZY4A 5.0 -1.0
6B16B 7.0 7.0
6B16A 5.0 -1.0
2QOQA 18.0 18.0
2QO9A 13.0 13.0
2QO7A 20.0 20.0
2QO2A 20.0 20.0
2GSFA 16.0 16.0
5KMOA 3.0 2.0
5KMMA 3.0 -1.0
5KMKA 3.0 -1.0
5KMJA 4.0 -1.0
5KMIA 3.0 -1.0
3SC1A 8.0 8.0
3RWQA 4.0 4.0
5KMNA 5.0 -1.0
5KMLA 5.0 -1.0
4RWKB 16.0 5.0
4RWKA -1.0 -1.0
4RWIB 16.0 4.0
4RWIA -1.0 -1.0
6P5PD 3.0 1.0
6P5PC 5.0 -1.0
6P5PB 5.0 5.0
6P5PA -1.0 -1.0
6P5MD -1.0 -1.0
6P5MC -1.0 -1.0
6P5MB -1.0 -1.0
6P5MA -1.0 -1.0
5MRDA -1.0 -1.0
1VZOA 3.0 -1.0
6PMEC 10.0 2.0
6PMEB 13.0 5.0
6PMEA 12.0 3.0
6PMCA 7.0 -1.0
6PMBA 5.0 -1.0
6PMAA 3.0 -1.0
6PL4A 3.0 -1.0
6PL3A 4.0 -1.0
6PL2A -1.0 -1.0
6PL1A 3.0 3.0
6NSSA 3.0 -1.0
6NPTA 6.0 -1.0
4XLVA -1.0 -1.0
4KABB 12.0 12.0
4KABA 18.0 18.0
4K9YA -1.0 -1.0
4K8AB 13.0 13.0
4K8AA 17.0 17.0
4GU9B 12.0 12.0
4GU9A 18.0 18.0
4RRVA -1.0 -1.0
4RQVA -1.0 -1.0
4RQKA -1.0 -1.0
3RCJA -1.0 -1.0
5LVPD 9.0 9.0
5LVPC 9.0 9.0
5LVPB 9.0 9.0
5LVPA 9.0 9.0
5LVOA -1.0 -1.0
5LVNA -1.0 -1.0
5LVMA -1.0 -1.0
5LVLA -1.0 -1.0
3HRFA -1.0 -1.0
3HRCA 4.0 4.0
4AW1A 5.0 5.0
4AW0A -1.0 -1.0
5ACKA -1.0 -1.0
4A07A -1.0 -1.0
4A06A -1.0 -1.0
2ZYBA -1.0 -1.0
2ZM4A -1.0 -1.0
2ZM1A -1.0 -1.0
3AD6A -1.0 -1.0
3AD5A -1.0 -1.0
3AD4A -1.0 -1.0
3ACKA -1.0 -1.0
3ACJA -1.0 -1.0
3AC8A -1.0 -1.0
3AC5A -1.0 -1.0
3AC4A -1.0 -1.0
3AC3A -1.0 -1.0
3AC2A -1.0 -1.0
3AC1A -1.0 -1.0
4WOTD 2.0 2.0
4WOTC -1.0 -1.0
4WOTB -1.0 -1.0
4WOTA 3.0 3.0
2C30A -1.0 -1.0
1UU8A 8.0 8.0
1UU7A 5.0 5.0
1UU3A 10.0 10.0
1OKZA 9.0 9.0
1OKYA 6.0 6.0
3RWPA 9.0 9.0
2BIYA -1.0 -1.0
3GU7A -1.0 -1.0
3GU6A -1.0 -1.0
3GU5A -1.0 -1.0
3GU4A -1.0 -1.0
4XX9A -1.0 -1.0
5U7QD 3.0 3.0
5U7QC -1.0 -1.0
5U7QB -1.0 -1.0
5U7QA -1.0 -1.0
7JOVH 4.0 -1.0
7JOVG 3.0 3.0
7JOVF 4.0 -1.0
7JOVE 3.0 3.0
7JOVD 15.0 15.0
7JOVC 2.0 2.0
7JOVB 8.0 8.0
7JOVA 6.0 6.0
3NAYB 8.0 8.0
3NAYA 8.0 8.0
3NAXA 7.0 7.0
4IBMB 3.0 -1.0
4IBMA -1.0 -1.0
5U7RD 3.0 2.0
5U7RC -1.0 -1.0
5U7RB -1.0 -1.0
5U7RA -1.0 -1.0
5DEYB 7.0 7.0
5DEYA -1.0 -1.0
5DEWB 7.0 7.0
